proteins.Protein,proteins.SD_130.129,proteins.SD_131.129,proteins.Description,proteins.Unique_Peptides,proteins.Gene_Name,proteins.Probability,proteins.Coverage,proteins.Entry_Num,proteins.Protein_Group,proteins.Ratio_130.129,proteins.Ratio_131.129
sp|Q9HCM2|PLXA4_HUMAN,0.15,0.175,Plexin-A4 ,4,PLXNA4,1,3.1,1632b,1632,0.91,0.555
sp|Q9HCP0-2|KC1G1_HUMAN,0.335714285714286,0.187857142857143,Isoform 1S of Casein kinase I isoform gamma-1 ,7,CSNK1G1,0.0238,0,1696b,1696,3.5,2.57785714285714
sp|Q9HCS7|SYF1_HUMAN,0.19,0.0225,Pre-mRNA-splicing factor SYF1 ,2,XAB2,1,3.3,331,331,0.4,0.1975
sp|Q9HD42|CHM1A_HUMAN,0.101666666666667,0.06625,Charged multivesicular body protein 1a ,4,CHMP1A,1,29.8,1553a,1553,1.06833333333333,0.72625
sp|Q9HD45|TM9S3_HUMAN,0.0175,0.05,Transmembrane 9 superfamily member 3 ,3,TM9SF3,1,15,332,332,0.3325,0.21
sp|Q9HD67|MYO10_HUMAN,0.19,0.175,Unconventional myosin-X ,2,MYO10,1,2,1554a,1554,0.49,0.645
sp|Q9HDC9|APMAP_HUMAN,0.014383971291866,0.0428349282296651,Adipocyte plasma membrane-associated protein ,10,APMAP,1,25.7,1555a,1555,0.486752392344498,0.253744019138756
sp|Q9NP72|RAB18_HUMAN,0.1125,0.0475,Ras-related protein Rab-18 ,3,RAB18,1,24.8,1556a,1556,0.6275,0.3275
sp|Q9NP79|VTA1_HUMAN,0.0809999999999998,0.207,Vacuolar protein sorting-associated protein VTA1 homolog ,2,VTA1,1,9.1,1557a,1557,1.151,1.273
sp|Q9NP84|TNR12_HUMAN,0.191666666666667,0.0116666666666667,Tumor necrosis factor receptor superfamily member 12A ,2,TNFRSF12A,1,23.3,1558a,1558,0.938333333333333,0.548333333333333
sp|Q9NPA8-2|ENY2_HUMAN,0.025,0.02,Isoform 2 of Transcription and mRNA export factor ENY2 ,1,ENY2,0.9852,8.3,2157,2157,0.245,0.15
sp|Q9NPH3-5|IL1AP_HUMAN,0.129,0.139,Isoform 4 of Interleukin-1 receptor accessory protein ,2,IL1RAP,1,3.5,1559a,1559,1.329,0.869
sp|Q9NQ29-2|LUC7L_HUMAN,0.005,0.09,Isoform 2 of Putative RNA-binding protein Luc7-like 1 ,1,LUC7L,1,9.9,1561a,1561,0.395,0.3
sp|Q9NQC3-2|RTN4_HUMAN,0.1385,0.0465,Isoform 2 of Reticulon-4 ,6,RTN4,1,32.2,686b,686,0.5095,0.2195
sp|Q9NQS3-3|PVRL3_HUMAN,0.88,0.455,Isoform 3 of Nectin-3 ,1,PVRL3,0.7481,3.1,2779,2779,2.13,1.065
sp|Q9NQX7-2|ITM2C_HUMAN,0.135,0.3125,Isoform 2 of Integral membrane protein 2C ,2,ITM2C,1,16.1,1562a,1562,1.025,0.7525
sp|Q9NR09|BIRC6_HUMAN,0.428333333333333,0.568333333333333,Baculoviral IAP repeat-containing protein 6 ,1,BIRC6,0.9979,0.9,1193b,1193,2.07166666666667,1.41166666666667
sp|Q9NR12-2|PDLI7_HUMAN,0.176666666666667,0.13,Isoform 2 of PDZ and LIM domain protein 7 ,2,PDLIM7,1,12.4,333,333,0.563333333333333,0.46
sp|Q9NR28-2|DBLOH_HUMAN,0.12,0.185,Isoform 2 of Diablo homolog; mitochondrial ,2,DIABLO,1,21.5,1563a,1563,0.38,0.335
sp|Q9NR30-2|DDX21_HUMAN,0.0174285714285714,0.0578095238095238,Isoform 2 of Nucleolar RNA helicase 2 ,14,DDX21,1,24.5,796b,796,0.505428571428571,0.306476190476191
sp|Q9NR31|SAR1A_HUMAN,0.0275,0.0275,GTP-binding protein SAR1a ,3,SAR1A,1,25.3,1564a,1564,0.3025,0.1725
sp|Q9NRA2|S17A5_HUMAN,0.85,0.675,Sialin ,1,SLC17A5,0.9786,1.8,2292,2292,1.37,0.735
sp|Q9NRG9-2|AAAS_HUMAN,0.015,0.0025,Isoform 2 of Aladin ,1,AAAS,0.9865,4.3,2055,2055,0.285,0.1175
sp|Q9NRX1|PNO1_HUMAN,0.1275,0.055,RNA-binding protein PNO1 ,3,PNO1,1,12.3,1565a,1565,0.4025,0.185
sp|Q9NRX2|RM17_HUMAN,0.0475,0.0375,39S ribosomal protein L17; mitochondrial ,2,MRPL17,1,10.6,334,334,0.6225,0.2675
sp|Q9NRX5|SERC1_HUMAN,0.355833333333333,0.219166666666667,Serine incorporator 1 ,3,SERINC1,1,11.3,335,335,0.715833333333333,0.589166666666667
sp|Q9NRY6|PLS3_HUMAN,0.26,0.025,Phospholipid scramblase 3 ,1,PLSCR3,0.9512,22.9,2434a,2434,1.55,1.415
sp|Q9NSD9|SYFB_HUMAN,0.00666666666666668,0.0975,Phenylalanine--tRNA ligase beta subunit ,4,FARSB,1,9.2,1566a,1566,0.486666666666667,0.2675
sp|Q9NSE4|SYIM_HUMAN,0.0480714285714286,0.0384285714285714,Isoleucine--tRNA ligase; mitochondrial ,12,IARS2,1,14.1,1567a,1567,0.449071428571429,0.259428571428571
sp|Q9NTI5-2|PDS5B_HUMAN,0.3,0.0025,Isoform 2 of Sister chromatid cohesion protein PDS5 homolog B ,3,PDS5B,1,0.5,1568a,1568,0.705,0.2125
sp|Q9NTJ3|SMC4_HUMAN,0.0508333333333333,0.000833333333333339,Structural maintenance of chromosomes protein 4 ,3,SMC4,1,3.9,1569a,1569,0.465833333333333,0.204166666666667
sp|Q9NTJ5|SAC1_HUMAN,0.0633333333333334,0.0225,Phosphatidylinositide phosphatase SAC1 ,4,SACM1L,1,9.2,1570a,1570,0.386666666666667,0.1825
sp|Q9NTK5-2|OLA1_HUMAN,0.29,0.37,Isoform 2 of Obg-like ATPase 1 ,2,OLA1,0.0188,0,1571b,1571,0.75,0.51
sp|Q9NTK5|OLA1_HUMAN,0.0465,0.15825,Obg-like ATPase 1 ,4,OLA1,1,15.9,1571a,1571,0.6215,0.29575
sp|Q9NTX5|ECHD1_HUMAN,0.03,0.02,Ethylmalonyl-CoA decarboxylase ,1,ECHDC1,0.9961,5.2,1844a,1844,0.28,0.09
sp|Q9NU22|MDN1_HUMAN,0.98,0.305,Midasin ,2,MDN1,1,0.8,1572a,1572,1.32,0.465
sp|Q9NUP9|LIN7C_HUMAN,0.075,0.15,Protein lin-7 homolog C ,1,LIN7C,0.8092,5.2,2706,2706,1.635,0.51
sp|Q9NUQ3|TXLNG_HUMAN,0.286333333333333,0.347333333333333,Gamma-taxilin ,4,TXLNG,1,8,1574a,1574,1.09033333333333,1.06933333333333
sp|Q9NUQ6-2|SPS2L_HUMAN,0.025,0.1,Isoform 2 of SPATS2-like protein ,1,SPATS2L,0.9568,1.4,2431,2431,0.465,0.35
sp|Q9NUQ8-2|ABCF3_HUMAN,0.00916666666666666,0.00999999999999998,Isoform 2 of ATP-binding cassette sub-family F member 3 ,2,ABCF3,0.9999,2.8,1718,1718,0.314166666666667,0.21
sp|Q9NUQ9|FA49B_HUMAN,0.115,0.09,Protein FAM49B ,1,FAM49B,1,5.9,1575a,1575,0.645,0.28
sp|Q9NUU7|DD19A_HUMAN,0.16,0.0466666666666667,ATP-dependent RNA helicase DDX19A ,3,DDX19A,1,9.6,1576a,1576,0.37,0.213333333333333
sp|Q9NV96-2|CC50A_HUMAN,0.165,0.08,Isoform 2 of Cell cycle control protein 50A ,2,TMEM30A,1,6.6,1577a,1577,0.505,0.375
sp|Q9NVA2-2|SEP11_HUMAN,0.00596153846153846,0.0095432692307692,Isoform 2 of Septin-11 ,5,SEPT11,1,13.2,1578a,1578,0.859038461538462,0.408918269230769
sp|Q9NVD7|PARVA_HUMAN,0.07,0.2175,Alpha-parvin ,4,PARVA,1,16.9,1579a,1579,0.64,0.5675
sp|Q9NVI7-2|ATD3A_HUMAN,0.0248333333333333,0.0416666666666667,Isoform 2 of ATPase family AAA domain-containing protein 3A ,9,ATAD3A,1,15.5,1580a,1580,0.422166666666667,0.230333333333333
sp|Q9NVJ2|ARL8B_HUMAN,0.14475,0.06725,ADP-ribosylation factor-like protein 8B ,5,ARL8B,1,15.1,1581a,1581,0.62275,0.39525
sp|Q9NVM1|EVA1B_HUMAN,0.4775,0.1625,Protein eva-1 homolog B ,1,EVA1B,0.0066,0,2100b,2100,0.8475,1.0075
sp|Q9NVP1|DDX18_HUMAN,0.549166666666667,0.399166666666667,ATP-dependent RNA helicase DDX18 ,3,DDX18,1,11.5,1582a,1582,0.944166666666667,0.724166666666667
sp|Q9NVR2|INT10_HUMAN,0.17,0.19,Integrator complex subunit 10 ,1,INTS10,0.9852,1.3,2160,2160,0.46,0.53
sp|Q9NWM8|FKB14_HUMAN,0.065,0.07,Peptidyl-prolyl cis-trans isomerase FKBP14 ,1,FKBP14,0.9865,12.4,2058,2058,0.375,0.14
sp|Q9NWZ5-4|UCKL1_HUMAN,0.075,0.475,Isoform 4 of Uridine-cytidine kinase-like 1 ,2,UCKL1,1,5.4,1584a,1584,0.895,0.655
sp|Q9NX14-2|NDUBB_HUMAN,0.0475,0.015,Isoform 2 of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11; mitochondrial ,2,NDUFB11,1,11.8,1585a,1585,0.2725,0.165
sp|Q9NX24|NHP2_HUMAN,0.265,0.5225,H/ACA ribonucleoprotein complex subunit 2 ,1,NHP2,1,22,1586a,1586,0.985,0.7525
sp|Q9NX40-2|OCAD1_HUMAN,0.0908333333333333,0.0945833333333334,Isoform 2 of OCIA domain-containing protein 1 ,2,OCIAD1,1,24,1587a,1587,0.584166666666667,0.342083333333333
sp|Q9NX63|CHCH3_HUMAN,0.085,0.0025,Coiled-coil-helix-coiled-coil-helix domain-containing protein 3; mitochondrial ,3,CHCHD3,1,25.1,1588a,1588,0.255,0.1825
sp|Q9NXE4-2|NSMA3_HUMAN,0.0925,0.015,Isoform 2 of Sphingomyelin phosphodiesterase 4 ,3,SMPD4,1,3.1,1589a,1589,0.2225,0.135
sp|Q9NXF1-2|TEX10_HUMAN,0.135,0.015,Isoform 2 of Testis-expressed sequence 10 protein ,2,TEX10,1,3.1,1590a,1590,0.315,0.145
sp|Q9NXN4-2|GDAP2_HUMAN,0.0991666666666667,0.244166666666667,Isoform 2 of Ganglioside-induced differentiation-associated protein 2 ,2,GDAP2,0.9968,4.4,1838,1838,0.634166666666667,0.499166666666667
sp|Q9NXS2-3|QPCTL_HUMAN,0.183333333333333,0.100833333333333,Isoform 2 of Glutaminyl-peptide cyclotransferase-like protein ,1,QPCTL,0.9865,9.1,2061,2061,0.503333333333333,0.235833333333333
sp|Q9NY12-2|GAR1_HUMAN,0.0875,0.0275,Isoform 2 of H/ACA ribonucleoprotein complex subunit 1 ,2,GAR1,1,8,339,339,0.3675,0.1275
sp|Q9NY33-4|DPP3_HUMAN,0.415,0.03,Isoform 4 of Dipeptidyl peptidase 3 ,1,DPP3,0.9865,7.3,2062,2062,0.925,0.57
sp|Q9NY35-2|CLDN1_HUMAN,0.0766666666666665,0.0175000000000001,Isoform 2 of Claudin domain-containing protein 1 ,3,CLDND1,1,17.8,1591a,1591,1.23666666666667,0.9775
sp|Q9NY84-2|VNN3_HUMAN,0.38,0.15,Isoform 2 of Vascular non-inflammatory molecule 3 ,1,VNN3,0.892,6,2600,2600,1.14,0.46
sp|Q9NYF8-2|BCLF1_HUMAN,0.2675,0.195,Isoform 2 of Bcl-2-associated transcription factor 1 ,3,BCLAF1,1,7.8,1665b,1665,0.6925,0.46
sp|Q9NYK5-2|RM39_HUMAN,0.0766666666666667,0.0233333333333333,Isoform 2 of 39S ribosomal protein L39; mitochondrial ,2,MRPL39,1,6.1,340,340,0.333333333333333,0.216666666666667
sp|Q9NYL9|TMOD3_HUMAN,0.0304166666666666,0.0220833333333333,Tropomodulin-3 ,4,TMOD3,1,12.8,1593a,1593,0.542916666666667,0.304583333333333
sp|Q9NYQ8|FAT2_HUMAN,0.1,0.14,Protocadherin Fat 2 ,2,FAT2,0.9832,0.4,2207,2207,0.46,0.47
sp|Q9NYU1|UGGG2_HUMAN,0.0525,0.0625,UDP-glucose:glycoprotein glucosyltransferase 2 ,2,UGGT2,0.2771,2,1594b,1594,0.2525,0.1025
sp|Q9NYU2-2|UGGG1_HUMAN,0.00178571428571428,0.0495238095238095,Isoform 2 of UDP-glucose:glycoprotein glucosyltransferase 1 ,9,UGGT1,1,7.4,1594a,1594,0.326785714285714,0.176190476190476
sp|Q9NYV4-2|CDK12_HUMAN,0.0614999999999999,0.1055,Isoform 2 of Cyclin-dependent kinase 12 ,1,CDK12,0.9964,0.9,609i,609,0.6435,0.4095
sp|Q9NZ01|TECR_HUMAN,0.0191428571428571,0.0285,Very-long-chain enoyl-CoA reductase ,7,TECR,1,24,1595a,1595,0.324857142857143,0.2215
sp|Q9NZ08-2|ERAP1_HUMAN,0.0513333333333334,0.0156666666666667,Isoform 2 of Endoplasmic reticulum aminopeptidase 1 ,5,ERAP1,1,6.5,1596a,1596,0.434666666666667,0.197666666666667
sp|Q9NZ45|CISD1_HUMAN,0.104583333333333,0.0291666666666667,CDGSH iron-sulfur domain-containing protein 1 ,2,CISD1,1,25.9,341,341,0.302083333333333,0.154166666666667
sp|Q9NZB2-4|F120A_HUMAN,0.1025,0.01,Isoform D of Constitutive coactivator of PPAR-gamma-like protein 1 ,4,FAM120A,1,5.9,1597a,1597,0.6275,0.17
sp|Q9NZJ7-2|MTCH1_HUMAN,0.165,0.115,Isoform 2 of Mitochondrial carrier homolog 1 ,1,MTCH1,1,5.8,1598a,1598,0.345,0.175
sp|Q9NZM1-6|MYOF_HUMAN,0.0375061315496098,0.0378851727982163,Isoform 6 of Myoferlin ,43,MYOF,1,30.4,1599a,1599,0.628955406911929,0.341653288740245
sp|Q9NZM3-2|ITSN2_HUMAN,1.1025,0.74,Isoform 2 of Intersectin-2 ,4,ITSN2,1,4.6,1600a,1600,2.3475,1.455
sp|Q9NZN3|EHD3_HUMAN,0.123333333333333,0.0894444444444444,EH domain-containing protein 3 ,6,EHD3,0.0267,0,1531c,1531,0.657777777777778,0.346111111111111
sp|Q9NZN4|EHD2_HUMAN,0.0206249999999999,0.0523511904761905,EH domain-containing protein 2 ,10,EHD2,1,16.9,1531b,1531,0.639375,0.355267857142857
sp|Q9NZP5|O5AC2_HUMAN,0.176,0.084,Olfactory receptor 5AC2 ,1,OR5AC2,0.9743,2.3,2206a,2206,1.726,0.514
sp|Q9NZR1-2|TMOD2_HUMAN,0.623541666666667,0.264166666666667,Isoform 2 of Tropomodulin-2 ,1,TMOD2,0.9852,6.4,2162,2162,2.73020833333333,1.40583333333333
sp|Q9NZZ3-2|CHMP5_HUMAN,0.1625,0.0741666666666667,Isoform 2 of Charged multivesicular body protein 5 ,3,CHMP5,1,13.5,1601a,1601,1.2225,0.959166666666667
sp|Q9P015|RM15_HUMAN,0.095,0.075,39S ribosomal protein L15; mitochondrial ,2,MRPL15,1,9.1,1602a,1602,0.515,0.135
sp|Q9P016|THYN1_HUMAN,0.215,0.095,Thymocyte nuclear protein 1 ,1,THYN1,0.9979,7.6,1826a,1826,0.565,0.305
sp|Q9P035|HACD3_HUMAN,0.00249999999999997,0.00694444444444445,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 ,4,PTPLAD1,1,12.2,1603a,1603,0.359166666666667,0.211388888888889
sp|Q9P0I2-2|EMC3_HUMAN,0.185,0.075,Isoform 2 of ER membrane protein complex subunit 3 ,2,EMC3,1,10,1604a,1604,0.525,0.145
sp|Q9P0J0|NDUAD_HUMAN,0.086,0.00299999999999999,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 ,2,NDUFA13,1,21.5,1605a,1605,0.266,0.117
sp|Q9P0L0-2|VAPA_HUMAN,0.0888095238095238,0.0402380952380952,Isoform 2 of Vesicle-associated membrane protein-associated protein A ,3,VAPA,1,24.5,535b,535,0.31547619047619,0.166904761904762
sp|Q9P246|STIM2_HUMAN,2.99833333333333,0.0966666666666667,Stromal interaction molecule 2 ,1,STIM2,0.9619,1.5,2412,2412,9.03166666666667,3.87666666666667
sp|Q9P289|MST4_HUMAN,0.139,0.0295,Serine/threonine-protein kinase MST4 ,6,MST4,1,15.6,1607a,1607,0.477,0.2615
sp|Q9P2B2|FPRP_HUMAN,0.0514855072463767,0.253324275362319,Prostaglandin F2 receptor negative regulator ,14,PTGFRN,1,22.2,344,344,2.50981884057971,1.62624094202899
sp|Q9P2E9-2|RRBP1_HUMAN,0.0475,0.1025,Isoform 1 of Ribosome-binding protein 1 ,3,RRBP1,1,15.4,1608a,1608,0.4375,0.3625
sp|Q9P2J5|SYLC_HUMAN,0.0391666666666667,0.00833333333333333,Leucine--tRNA ligase; cytoplasmic ,4,LARS,1,6.3,1609a,1609,0.494166666666667,0.226666666666667
sp|Q9P2R7-2|SUCB1_HUMAN,0.00499999999999998,0.00275,Isoform 2 of Succinyl-CoA ligase [ADP-forming] subunit beta; mitochondrial ,5,SUCLA2,1,12.1,1610a,1610,0.405,0.26525
sp|Q9TNN7|1C05_HUMAN,0.481666666666667,0.105833333333333,HLA class I histocompatibility antigen; Cw-5 alpha chain ,3,HLA-C,0.0076,0,571o,571,1.24833333333333,0.710833333333333
sp|Q9UBB4-2|ATX10_HUMAN,0.0116666666666667,0.0216666666666667,Isoform 2 of Ataxin-10 ,2,ATXN10,1,4.6,1612a,1612,0.438333333333333,0.271666666666667
sp|Q9UBC2-2|EP15R_HUMAN,0.173143382352941,0.1840625,Isoform 2 of Epidermal growth factor receptor substrate 15-like 1 ,20,EPS15L1,1,30,1613a,1613,2.88373161764706,1.6359375
sp|Q9UBI6|GBG12_HUMAN,0.205,0.4125,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 ,1,GNG12,1,66.7,1615a,1615,1.245,0.6925
sp|Q9UBJ2|ABCD2_HUMAN,0.35,0.4,ATP-binding cassette sub-family D member 2 ,1,ABCD2,0.9586,4.9,2421a,2421,0.85,0.86
sp|Q9UBQ0-2|VPS29_HUMAN,0.06,0.03,Isoform 2 of Vacuolar protein sorting-associated protein 29 ,3,VPS29,1,20.3,1616a,1616,0.51,0.37
sp|Q9UBS4|DJB11_HUMAN,0.015,0.015,DnaJ homolog subfamily B member 11 ,2,DNAJB11,1,3.4,779b,779,0.345,0.145
sp|Q9UBU9|NXF1_HUMAN,0.0633333333333334,0.0716666666666667,Nuclear RNA export factor 1 ,2,NXF1,1,3.9,1617a,1617,0.303333333333333,0.131666666666667
sp|Q9UDR5|AASS_HUMAN,0.1,0.03,Alpha-aminoadipic semialdehyde synthase; mitochondrial ,2,AASS,1,3.1,1619a,1619,0.39,0.23
sp|Q9UDW1|QCR9_HUMAN,0.0958333333333334,0.06625,Cytochrome b-c1 complex subunit 9 ,2,UQCR10,1,50.8,1620a,1620,0.430833333333333,0.22375
sp|Q9UDY2-2|ZO2_HUMAN,0.015,0.08,Isoform A2 of Tight junction protein ZO-2 ,2,TJP2,1,4.4,1621a,1621,0.435,0.31
sp|Q9UEW8|STK39_HUMAN,0.01,0.0775,STE20/SPS1-related proline-alanine-rich protein kinase ,2,STK39,0.9997,3.3,547b,547,0.53,0.3625
sp|Q9UFC0|LRWD1_HUMAN,0.06,0.045,Leucine-rich repeat and WD repeat-containing protein 1 ,2,LRWD1,1,5.4,1622a,1622,0.2,0.185
sp|Q9UGH3|S23A2_HUMAN,0.175,0.025,Solute carrier family 23 member 2 ,1,SLC23A2,0.9383,2.3,2498,2498,1.695,0.555
sp|Q9UGP8|SEC63_HUMAN,0.187222222222222,0.103333333333333,Translocation protein SEC63 homolog ,7,SEC63,1,16.3,347,347,0.546111111111111,0.25
sp|Q9UGT4|SUSD2_HUMAN,0.34989898989899,0.103080808080808,Sushi domain-containing protein 2 ,6,SUSD2,1,18.1,348,348,1.1589898989899,0.504191919191919
sp|Q9UH99-2|SUN2_HUMAN,0.045,0.0275,Isoform 2 of SUN domain-containing protein 2 ,3,SUN2,1,9.1,1623a,1623,0.43,0.2825
sp|Q9UHD8-2|SEPT9_HUMAN,0.0438888888888889,0.027008547008547,Isoform 2 of Septin-9 ,6,SEPT9,1,10.8,1625a,1625,0.706111111111111,0.358547008547009
sp|Q9UHG3|PCYOX_HUMAN,0.05,0.0125,Prenylcysteine oxidase 1 ,5,PCYOX1,1,14.1,1626a,1626,0.315,0.13
sp|Q9UHN6-2|TMEM2_HUMAN,0.9,0.47,Isoform 2 of Transmembrane protein 2 ,1,TMEM2,0.9865,2.7,2075,2075,1.94,1.04
sp|Q9UHQ9|NB5R1_HUMAN,0.1475,0.04125,NADH-cytochrome b5 reductase 1 ,2,CYB5R1,1,11.8,1627a,1627,0.3975,0.25875
sp|Q9UHX1-2|PUF60_HUMAN,0.0312500000000001,0.00125,Isoform 2 of Poly(U)-binding-splicing factor PUF60 ,2,PUF60,1,4.8,1628a,1628,0.37125,0.17375
sp|Q9UI30-2|TR112_HUMAN,0.138333333333333,0.141666666666667,Isoform 2 of tRNA methyltransferase 112 homolog ,3,TRMT112,1,36.8,1629a,1629,0.471666666666667,0.308333333333333
sp|Q9UID3-2|VPS51_HUMAN,0.01,0.075,Isoform 2 of Vacuolar protein sorting-associated protein 51 homolog ,1,VPS51,0.9865,11.1,2077,2077,0.71,0.355
sp|Q9UIJ7|KAD3_HUMAN,0.8625,0.3175,GTP:AMP phosphotransferase AK3; mitochondrial ,2,AK3,1,14.5,1631a,1631,1.5975,0.6125
sp|Q9UIQ6-2|LCAP_HUMAN,0.01125,0.045875,Isoform 2 of Leucyl-cystinyl aminopeptidase ,6,LNPEP,1,8.5,350,350,0.71125,0.247875
sp|Q9UIW2|PLXA1_HUMAN,0.0206666666666667,0.0966666666666667,Plexin-A1 ,5,PLXNA1,1,4.3,1632a,1632,1.37733333333333,0.553333333333333
sp|Q9UJS0-2|CMC2_HUMAN,0.0144117647058823,0.00678104575163398,Isoform 2 of Calcium-binding mitochondrial carrier protein Aralar2 ,13,SLC25A13,1,23.3,1634a,1634,0.475588235294118,0.18733660130719
sp|Q9UJV9|DDX41_HUMAN,0.055,0.02,Probable ATP-dependent RNA helicase DDX41 ,1,DDX41,1,5.1,1635a,1635,0.445,0.13
sp|Q9UJZ1-2|STML2_HUMAN,0.0457619047619047,0.0106428571428571,Isoform 2 of Stomatin-like protein 2; mitochondrial ,7,STOML2,1,35.4,1636a,1636,0.587095238095238,0.261357142857143
sp|Q9UK41-2|VPS28_HUMAN,0.152375,0.126875,Isoform 2 of Vacuolar protein sorting-associated protein 28 homolog ,4,VPS28,1,26.2,1637a,1637,1.143625,0.666875
sp|Q9UKD2|MRT4_HUMAN,0.118333333333333,0.0383333333333333,mRNA turnover protein 4 homolog ,3,MRTO4,1,18.4,351,351,0.238333333333333,0.138333333333333
sp|Q9UKF6|CPSF3_HUMAN,0.204,0.005,Cleavage and polyadenylation specificity factor subunit 3 ,2,CPSF3,1,5.6,1638a,1638,0.594,0.375
sp|Q9UKK3|PARP4_HUMAN,2.085,0.2025,Poly [ADP-ribose] polymerase 4 ,2,PARP4,1,1.8,352,352,2.535,0.2525
sp|Q9UKK9|NUDT5_HUMAN,0.00499999999999995,0.0558333333333333,ADP-sugar pyrophosphatase ,2,NUDT5,1,17.5,353,353,0.565,0.260833333333333
sp|Q9UKM9-2|RALY_HUMAN,0.00298076923076923,0.0286538461538462,Isoform 1 of RNA-binding protein Raly ,7,RALY,1,31.6,626b,626,0.315480769230769,0.193653846153846
sp|Q9UKN8|TF3C4_HUMAN,0.215,0.03,General transcription factor 3C polypeptide 4 ,1,GTF3C4,0.9839,3,2202,2202,0.465,0.12
sp|Q9UKS6|PACN3_HUMAN,0.0108333333333333,0.2325,Protein kinase C and casein kinase substrate in neurons protein 3 ,3,PACSIN3,1,19.1,1639a,1639,0.809166666666667,0.7275
sp|Q9UKV3-2|ACINU_HUMAN,0.075,0.04,Isoform 2 of Apoptotic chromatin condensation inducer in the nucleus ,4,ACIN1,1,13.7,1640a,1640,0.345,0.21
sp|Q9UKX3|MYH13_HUMAN,0.0475,0.0905,Myosin-13 ,3,MYH13,0.4015,2.1,838g,838,0.8525,0.3555
sp|Q9UL15-2|BAG5_HUMAN,0.0325,0.175,Isoform 2 of BAG family molecular chaperone regulator 5 ,2,BAG5,1,6.3,1641a,1641,0.6125,0.605
sp|Q9UL25|RAB21_HUMAN,0.15,0.04,Ras-related protein Rab-21 ,2,RAB21,0.9998,16.4,1753,1753,1.08,0.48
sp|Q9UL26|RB22A_HUMAN,0.185,0.575,Ras-related protein Rab-22A ,1,RAB22A,0.9996,9.3,1777a,1777,1.245,0.955
sp|Q9ULC3|RAB23_HUMAN,0.3725,0.325,Ras-related protein Rab-23 ,1,RAB23,1,8,355,355,0.6575,0.565
sp|Q9ULC4-2|MCTS1_HUMAN,0.141666666666667,0.0416666666666667,Isoform 2 of Malignant T-cell-amplified sequence 1 ,3,MCTS1,1,17.2,356,356,0.628333333333333,0.218333333333333
sp|Q9ULC5-3|ACSL5_HUMAN,0.0105,0.117,Isoform 2 of Long-chain-fatty-acid--CoA ligase 5 ,4,ACSL5,1,8.6,1642a,1642,0.4345,0.283
sp|Q9ULT8|HECD1_HUMAN,0.505,0.24,E3 ubiquitin-protein ligase HECTD1 ,2,HECTD1,1,1.3,1643a,1643,1.135,0.5
sp|Q9ULV4-2|COR1C_HUMAN,0.182142857142857,0.0253571428571428,Isoform 2 of Coronin-1C ,4,CORO1C,1,9.3,1644a,1644,0.482142857142857,0.309642857142857
sp|Q9UM54-1|MYO6_HUMAN,0.215,0.195,Isoform 1 of Unconventional myosin-VI ,4,MYO6,1,3.4,357,357,0.595,0.545
sp|Q9UMS4|PRP19_HUMAN,0.065,0.0205,Pre-mRNA-processing factor 19 ,2,PRPF19,1,7.9,1645a,1645,0.425,0.1555
sp|Q9UMY4-2|SNX12_HUMAN,0.0406666666666667,0.029,Isoform 2 of Sorting nexin-12 ,2,SNX12,0.9962,9.9,479b,479,0.442666666666667,0.271
sp|Q9UMY4-3|SNX12_HUMAN,0.0406666666666667,0.029,Isoform 3 of Sorting nexin-12 ,2,SNX12,0.0088,0,479c,479,0.442666666666667,0.271
sp|Q9UN37|VPS4A_HUMAN,0.204,0.314083333333333,Vacuolar protein sorting-associated protein 4A ,10,VPS4A,1,30.7,501b,501,1.194,0.829916666666667
sp|Q9UNF0-2|PACN2_HUMAN,0.414571428571429,0.394571428571429,Isoform 2 of Protein kinase C and casein kinase substrate in neurons protein 2 ,7,PACSIN2,1,16.6,1646a,1646,1.07257142857143,0.692571428571429
sp|Q9UNF1-2|MAGD2_HUMAN,0.04,0.02,Isoform 2 of Melanoma-associated antigen D2 ,1,MAGED2,0.9606,1.3,2417,2417,0.43,0.23
sp|Q9UNH7-2|SNX6_HUMAN,0.015,0.0566666666666667,Isoform 2 of Sorting nexin-6 ,3,SNX6,1,8.6,1187b,1187,0.581666666666667,0.23
sp|Q9UNM6-2|PSD13_HUMAN,0.0545604395604395,0.051456043956044,Isoform 2 of 26S proteasome non-ATPase regulatory subunit 13 ,7,PSMD13,1,27.9,1648a,1648,0.463131868131868,0.299313186813187
sp|Q9UNN8|EPCR_HUMAN,0.141785714285714,0.219464285714286,Endothelial protein C receptor ,1,PROCR,0.9826,3.8,2234,2234,1.77321428571429,1.00803571428571
sp|Q9UNX4|WDR3_HUMAN,0.00699999999999998,0.035,WD repeat-containing protein 3 ,7,WDR3,1,10.8,1649a,1649,0.469,0.275
sp|Q9UNZ2-5|NSF1C_HUMAN,0.07,0.08,Isoform 3 of NSFL1 cofactor p47 ,2,NSFL1C,1,13.5,1650a,1650,0.28,0.22
