"Protein","Entry_Num","Probability","Coverage","Independent_Spectra","Percent_Spectrum_ID","Protein_Group","Unique_Peptides","Ratio_130.129_Rep1","Ratio_131.129_Rep1","Ratio_130.129_Rep2","Ratio_131.129_Rep2","Description","Gene_Name","Ratio_130.129","Ratio_131.129","SD_130.129","SD_131.129"
"sp|Q8NF37|PCAT1_HUMAN","1373a",1,16.5,87,0.088,"1373",8,0.469090909090909,0.210909090909091,0.410909090909091,0.191818181818182,"Lysophosphatidylcholine acyltransferase 1 ","LPCAT1",0.44,0.201363636363636,0.0290909090909091,0.00954545454545455
"sp|Q8NFJ5|RAI3_HUMAN","1374a",1,13.2,43,0.047,"1374",2,1.25,0.814285714285714,0.733333333333333,0.48,"Retinoic acid-induced protein 3 ","GPRC5A",0.991666666666667,0.647142857142857,0.258333333333333,0.167142857142857
"sp|Q8NFV4-4|ABHDB_HUMAN","1375a",1,9.4,7,0.008,"1375",3,0.29,0.116666666666667,0.42,0.14,"Isoform 4 of Alpha/beta hydrolase domain-containing protein 11 ","ABHD11",0.355,0.128333333333333,0.065,0.0116666666666667
"sp|Q8NFW8|NEUA_HUMAN","1376a",1,7.4,13,0.014,"1376",3,0.553333333333333,0.373333333333333,0.303333333333333,0.14,"N-acylneuraminate cytidylyltransferase ","CMAS",0.428333333333333,0.256666666666667,0.125,0.116666666666667
"sp|Q8NG11-2|TSN14_HUMAN","1377a",1,12.2,18,0.019,"1377",2,2.9625,1.2975,2.415,3.39,"Isoform 2 of Tetraspanin-14 ","TSPAN14",2.68875,2.34375,0.27375,1.04625
"sp|Q8NGQ2|OR6Q1_HUMAN","2868",0.6372,2.5,14,0.01,"2868",1,1.16,0.745,0.84,0.31,"Olfactory receptor 6Q1 ","OR6Q1",1,0.5275,0.16,0.2175
"sp|Q8NHW5|RLA0L_HUMAN","603b",0.0537,0,78,0,"603",6,0.595,0.270833333333333,0.477692307692308,0.241538461538462,"60S acidic ribosomal protein P0-like ","RPLP0P6",0.536346153846154,0.256185897435897,0.0586538461538462,0.0146474358974359
"sp|Q8NI27|THOC2_HUMAN","1379a",1,2.9,17,0.018,"1379",3,0.53,0.28,1.59,1.4,"THO complex subunit 2 ","THOC2",1.06,0.84,0.53,0.56
"sp|Q8NI36|WDR36_HUMAN","1380a",1,6.3,14,0.015,"1380",4,0.545,0.435,1.09333333333333,0.806666666666667,"WD repeat-containing protein 36 ","WDR36",0.819166666666667,0.620833333333333,0.274166666666667,0.185833333333333
"sp|Q8TAA9-2|VANG1_HUMAN","262",1,9.8,10,0.01,"262",2,0.57,0.77,0.82,0.57,"Isoform 2 of Vang-like protein 1 ","VANGL1",0.695,0.67,0.125,0.1
"sp|Q8TAT6-2|NPL4_HUMAN","1715",0.9999,4.8,17,0.01,"1715",1,0.35,0.26,0.676666666666667,0.386666666666667,"Isoform 2 of Nuclear protein localization protein 4 homolog ","NPLOC4",0.513333333333333,0.323333333333333,0.163333333333333,0.0633333333333334
"sp|Q8TAV4-2|STML3_HUMAN","791b",0.0094,0,22,0,"791",1,0.97,0.6775,1.388,0.98,"Isoform 2 of Stomatin-like protein 3 ","STOML3",1.179,0.82875,0.209,0.15125
"sp|Q8TB36-2|GDAP1_HUMAN","264",1,9,7,0.007,"264",1,0.36,0.42,0.45,0.4,"Isoform 2 of Ganglioside-induced differentiation-associated protein 1 ","GDAP1",0.405,0.41,0.045,0.00999999999999998
"sp|Q8TB61-2|S35B2_HUMAN","265",1,3.7,10,0.011,"265",1,0.62,0.42,0.21,0.19,"Isoform 2 of Adenosine 3'-phospho 5'-phosphosulfate transporter 1 ","SLC35B2",0.415,0.305,0.205,0.115
"sp|Q8TBQ9|KISHA_HUMAN","2363",0.9708,12.5,8,0.009,"2363",1,0.46,0.17,0.516666666666667,0.28,"Protein kish-A ","TMEM167A",0.488333333333333,0.225,0.0283333333333333,0.055
"sp|Q8TCJ2|STT3B_HUMAN","266",1,11.3,31,0.035,"266",5,1.02142857142857,0.467142857142857,0.586666666666667,0.313333333333333,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B ","STT3B",0.804047619047619,0.390238095238095,0.217380952380952,0.0769047619047619
"sp|Q8TCS8|PNPT1_HUMAN","796c",1,8.8,44,0.042,"796",6,0.37,0.182857142857143,0.43,0.3825,"Polyribonucleotide nucleotidyltransferase 1; mitochondrial ","PNPT1",0.4,0.282678571428571,0.03,0.0998214285714286
"sp|Q8TCT9-2|HM13_HUMAN","1383a",1,14,74,0.076,"1383",3,0.2,0.140769230769231,0.217777777777778,0.166666666666667,"Isoform 2 of Minor histocompatibility antigen H13 ","HM13",0.208888888888889,0.153717948717949,0.00888888888888888,0.0129487179487179
"sp|Q8TCZ2-2|C99L2_HUMAN","1384a",1,15.8,9,0.01,"1384",2,1.33333333333333,0.93,1,0.9,"Isoform 2 of CD99 antigen-like protein 2 ","CD99L2",1.16666666666667,0.915,0.166666666666667,0.015
"sp|Q8TD47|RS4Y2_HUMAN","1040c",0.0219,0,43,0,"1040",4,0.312,0.208,0.386666666666667,0.261666666666667,"40S ribosomal protein S4; Y isoform 2 ","RPS4Y2",0.349333333333333,0.234833333333333,0.0373333333333334,0.0268333333333333
"sp|Q8TDN6|BRX1_HUMAN","1386a",1,10.5,17,0.016,"1386",2,0.376666666666667,0.13,0.13,0.13,"Ribosome biogenesis protein BRX1 homolog ","BRIX1",0.253333333333333,0.13,0.123333333333333,0
"sp|Q8TEA8|DTD1_HUMAN","2143",0.9852,3.8,6,0.007,"2143",1,0.37,0.25,0.58,0.26,"D-tyrosyl-tRNA(Tyr) deacylase 1 ","DTD1",0.475,0.255,0.105,0.005
"sp|Q8TEM1|PO210_HUMAN","1387a",1,5.6,72,0.076,"1387",10,0.524615384615385,0.296923076923077,0.444705882352941,0.268823529411765,"Nuclear pore membrane glycoprotein 210 ","NUP210",0.484660633484163,0.282873303167421,0.0399547511312217,0.0140497737556561
"sp|Q8TEX9-2|IPO4_HUMAN","1388a",1,9.5,25,0.026,"1388",7,0.44,0.201666666666667,0.467142857142857,0.378571428571429,"Isoform 2 of Importin-4 ","IPO4",0.453571428571429,0.290119047619048,0.0135714285714286,0.0884523809523809
"sp|Q8TF05-2|PP4R1_HUMAN","1389a",1,8.2,16,0.017,"1389",1,0.573333333333333,0.276666666666667,0.38,0.42,"Isoform 2 of Serine/threonine-protein phosphatase 4 regulatory subunit 1 ","PPP4R1",0.476666666666667,0.348333333333333,0.0966666666666667,0.0716666666666667
"sp|Q8TF09|DLRB2_HUMAN","1866",0.9923,12.5,4,0.005,"1866",1,1.79,0.02,0.18,0.06,"Dynein light chain roadblock-type 2 ","DYNLRB2",0.985,0.04,0.805,0.02
"sp|Q8TF42|UBS3B_HUMAN","268",1,4.8,11,0.01,"268",2,1.2,0.71,0.39,0.4,"Ubiquitin-associated and SH3 domain-containing protein B ","UBASH3B",0.795,0.555,0.405,0.155
"sp|Q8WTT2|NOC3L_HUMAN","1390a",1,2.1,6,0.007,"1390",2,0.37,0.24,0.34,0.06,"Nucleolar complex protein 3 homolog ","NOC3L",0.355,0.15,0.015,0.09
"sp|Q8WTV0-2|SCRB1_HUMAN","1391a",1,7.3,12,0.013,"1391",3,2.02,1.1475,1.41,0.58,"Isoform 1 of Scavenger receptor class B member 1 ","SCARB1",1.715,0.86375,0.305,0.28375
"sp|Q8WUD1|RAB2B_HUMAN","1045q",0.9999,15.7,13,0.006,"1045",2,0.395,0.325,0.49,0.11,"Ras-related protein Rab-2B ","RAB2B",0.4425,0.2175,0.0475,0.1075
"sp|Q8WUM0|NU133_HUMAN","1393a",1,7.1,18,0.017,"1393",6,0.56,0.26,0.376666666666667,0.323333333333333,"Nuclear pore complex protein Nup133 ","NUP133",0.468333333333333,0.291666666666667,0.0916666666666667,0.0316666666666667
"sp|Q8WUM4-2|PDC6I_HUMAN","1394b",0.2417,43.3,551,0.003,"1394",33,3.16550458715596,2.41559633027523,2.48033333333333,1.71791666666667,"Isoform 2 of Programmed cell death 6-interacting protein ","PDCD6IP",2.82291896024465,2.06675649847095,0.342585626911315,0.348839831804281
"sp|Q8WUM4|PDC6I_HUMAN","1394a",1,43.5,551,0.576,"1394",33,3.16550458715596,2.41559633027523,2.48033333333333,1.71791666666667,"Programmed cell death 6-interacting protein ","PDCD6IP",2.82291896024465,2.06675649847095,0.342585626911315,0.348839831804281
"sp|Q8WUY1|THEM6_HUMAN","270",1,7.2,11,0.012,"270",2,0.37,0.21,0.82,0.4,"Protein THEM6 ","THEM6",0.595,0.305,0.225,0.095
"sp|Q8WUY8|NAT14_HUMAN","2337a",0.9656,4.6,5,0.005,"2337",1,0.77,0.05,0.72,0.2,"N-acetyltransferase 14 ","NAT14",0.745,0.125,0.025,0.075
"sp|Q8WV24|PHLA1_HUMAN","271",1,3.5,6,0.007,"271",1,0.79,0.53,0.8,0.72,"Pleckstrin homology-like domain family A member 1 ","PHLDA1",0.795,0.625,0.005,0.095
"sp|Q8WV92|MITD1_HUMAN","272",1,10.2,12,0.013,"272",2,0.733333333333333,0.966666666666667,1.005,1.255,"MIT domain-containing protein 1 ","MITD1",0.869166666666667,1.11083333333333,0.135833333333333,0.144166666666667
"sp|Q8WVV9-4|HNRLL_HUMAN","702c",0.9995,6.1,4,0.003,"702",2,0.64,0.55,0.37,0.26,"Isoform 4 of Heterogeneous nuclear ribonucleoprotein L-like ","HNRNPLL",0.505,0.405,0.135,0.145
"sp|Q8WWI5-2|CTL1_HUMAN","1395a",1,11.5,73,0.075,"1395",7,1.098,0.964,0.955384615384615,0.691538461538462,"Isoform 2 of Choline transporter-like protein 1 ","SLC44A1",1.02669230769231,0.827769230769231,0.0713076923076923,0.136230769230769
"sp|Q8WWY3-2|PRP31_HUMAN","1396a",1,7.1,12,0.013,"1396",3,0.29,0.19,0.43,0.24,"Isoform 2 of U4/U6 small nuclear ribonucleoprotein Prp31 ","PRPF31",0.36,0.215,0.07,0.025
"sp|Q8WXD9|CSKI1_HUMAN","787b",0.0011,0,4,0,"787",1,0.59,0.45,0.68,0.27,"Caskin-1 ","CASKIN1",0.635,0.36,0.045,0.09
"sp|Q8WXG9|GPR98_HUMAN","668b",0.859,0.4,13,0.005,"668",2,0.42,0.12,0.485,0.115,"G-protein coupled receptor 98 ","GPR98",0.4525,0.1175,0.0325,0.0025
"sp|Q8WYA6|CTBL1_HUMAN","1397a",1,5.7,19,0.021,"1397",2,0.58,0.31,0.33,0.38,"Beta-catenin-like protein 1 ","CTNNBL1",0.455,0.345,0.125,0.035
"sp|Q8WZ42-11|TITIN_HUMAN","555c",1,0.4,77,0.035,"555",3,0.484444444444444,0.268888888888889,0.534444444444444,0.25,"Isoform 11 of Titin ","TTN",0.509444444444444,0.259444444444444,0.025,0.00944444444444445
"sp|Q92499|DDX1_HUMAN","1398a",1,7,9,0.009,"1398",4,0.87,0.14,0.55,0.385,"ATP-dependent RNA helicase DDX1 ","DDX1",0.71,0.2625,0.16,0.1225
"sp|Q92538|GBF1_HUMAN","273",1,0.9,15,0.016,"273",2,0.53,0.28,0.38,0.185,"Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 ","GBF1",0.455,0.2325,0.075,0.0475
"sp|Q92542-2|NICA_HUMAN","1400a",1,10.4,38,0.041,"1400",4,1.03875,0.4525,0.924444444444445,0.521111111111111,"Isoform 2 of Nicastrin ","NCSTN",0.981597222222222,0.486805555555556,0.0571527777777778,0.0343055555555555
"sp|Q92544|TM9S4_HUMAN","274",1,8.6,40,0.044,"274",4,0.792857142857143,0.458571428571429,0.862857142857143,0.852857142857143,"Transmembrane 9 superfamily member 4 ","TM9SF4",0.827857142857143,0.655714285714286,0.035,0.197142857142857
"sp|Q92552-2|RT27_HUMAN","1401a",1,6,6,0.005,"1401",3,0.26,0.28,0.215,0.07,"Isoform 2 of 28S ribosomal protein S27; mitochondrial ","MRPS27",0.2375,0.175,0.0225,0.105
"sp|Q92597|NDRG1_HUMAN","1402a",1,29.2,37,0.039,"1402",6,1.39230769230769,0.830769230769231,0.628888888888889,0.327777777777778,"Protein NDRG1 ","NDRG1",1.01059829059829,0.579273504273504,0.381709401709402,0.251495726495726
"sp|Q92598-2|HS105_HUMAN","1403a",1,22.6,121,0.122,"1403",15,1.304,0.5535,0.577222222222222,0.209444444444444,"Isoform Beta of Heat shock protein 105 kDa ","HSPH1",0.940611111111111,0.381472222222222,0.363388888888889,0.172027777777778
"sp|Q92611|EDEM1_HUMAN","700c",0.0017,0,12,0,"700",1,0.533333333333333,0.15,0.53,0.383333333333333,"ER degradation-enhancing alpha-mannosidase-like protein 1 ","EDEM1",0.531666666666667,0.266666666666667,0.00166666666666671,0.116666666666667
"sp|Q92614-4|MY18A_HUMAN","1759a",0.9998,1.6,4,0.013,"1759",2,0.381666666666667,0.211666666666667,0.2925,0.1075,"Isoform 4 of Unconventional myosin-XVIIIa ","MYO18A",0.337083333333333,0.159583333333333,0.0445833333333333,0.0520833333333333
"sp|Q92616|GCN1L_HUMAN","275",1,11.5,145,0.148,"275",21,0.460952380952381,0.332380952380952,0.5575,0.2921875,"Translational activator GCN1 ","GCN1L1",0.50922619047619,0.312284226190476,0.0482738095238095,0.0200967261904762
"sp|Q92621|NU205_HUMAN","1404a",1,5.5,32,0.034,"1404",10,0.478333333333333,0.256666666666667,0.41875,0.23125,"Nuclear pore complex protein Nup205 ","NUP205",0.448541666666667,0.243958333333333,0.0297916666666667,0.0127083333333333
"sp|Q92626|PXDN_HUMAN","1405a",1,31.6,477,0.503,"1405",30,2.10739130434783,1.11724637681159,3.2569512195122,0.912073170731707,"Peroxidasin homolog ","PXDN",2.68217126193001,1.01465977377165,0.574779957582185,0.102586603039943
"sp|Q92665|RT31_HUMAN","276",1,5.8,6,0.007,"276",2,0.685,0.32,0.42,0.13,"28S ribosomal protein S31; mitochondrial ","MRPS31",0.5525,0.225,0.1325,0.095
"sp|Q92685-2|ALG3_HUMAN","277",1,6.2,6,0.007,"277",2,0.47,0.26,0.42,0.265,"Isoform 2 of Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1;3-mannosyltransferase ","ALG3",0.445,0.2625,0.025,0.0025
"sp|Q92688|AN32B_HUMAN","1406a",1,8,9,0.01,"1406",2,0.36,0.16,0.305,0.11,"Acidic leucine-rich nuclear phosphoprotein 32 family member B ","ANP32B",0.3325,0.135,0.0275,0.025
"sp|Q92692-2|PVRL2_HUMAN","1407a",1,6.5,13,0.014,"1407",4,0.943333333333333,0.773333333333333,0.9875,0.4025,"Isoform Alpha of Nectin-2 ","PVRL2",0.965416666666667,0.587916666666667,0.0220833333333333,0.185416666666667
"sp|Q92743|HTRA1_HUMAN","2354",0.9721,3.6,14,0.015,"2354",1,0.625,0.445,1.24,0.455,"Serine protease HTRA1 ","HTRA1",0.9325,0.45,0.3075,0.005
"sp|Q92804-2|RBP56_HUMAN","841b",1,11.9,12,0.009,"841",2,0.38,0.22,0.14,0.186666666666667,"Isoform Short of TATA-binding protein-associated factor 2N ","TAF15",0.26,0.203333333333333,0.12,0.0166666666666667
"sp|Q92841-1|DDX17_HUMAN","726b",1,20.6,126,0.076,"726",9,0.648421052631579,0.291578947368421,0.535833333333333,0.443333333333333,"Isoform 2 of Probable ATP-dependent RNA helicase DDX17 ","DDX17",0.592127192982456,0.367456140350877,0.0562938596491229,0.0758771929824562
"sp|Q92841-2|DDX17_HUMAN","726f",0.0561,0,126,0,"726",9,0.648421052631579,0.291578947368421,0.535833333333333,0.443333333333333,"Isoform 3 of Probable ATP-dependent RNA helicase DDX17 ","DDX17",0.592127192982456,0.367456140350877,0.0562938596491229,0.0758771929824562
"sp|Q92878-2|RAD50_HUMAN","1408a",1,4.1,10,0.011,"1408",2,0.38,0.2,0.38,0.22,"Isoform 2 of DNA repair protein RAD50 ","RAD50",0.38,0.21,0,0.01
"sp|Q92896-2|GSLG1_HUMAN","1410a",1,5.6,11,0.011,"1410",2,0.52,0.35,0.245,0.275,"Isoform 2 of Golgi apparatus protein 1 ","GLG1",0.3825,0.3125,0.1375,0.0375
"sp|Q92900-2|RENT1_HUMAN","1411a",1,5.9,20,0.022,"1411",4,0.826666666666667,0.36,1.07,0.276666666666667,"Isoform 2 of Regulator of nonsense transcripts 1 ","UPF1",0.948333333333333,0.318333333333333,0.121666666666667,0.0416666666666667
"sp|Q92928|RAB1C_HUMAN","1045t",0.0244,0,208,0,"1045",8,0.64,0.381923076923077,0.742222222222222,0.471111111111111,"Putative Ras-related protein Rab-1C ","RAB1C",0.691111111111111,0.426517094017094,0.0511111111111111,0.0445940170940171
"sp|Q92930|RAB8B_HUMAN","1045e",1,41.5,185,0.037,"1045",11,0.703333333333333,0.487666666666667,0.768333333333333,0.461666666666667,"Ras-related protein Rab-8B ","RAB8B",0.735833333333333,0.474666666666667,0.0325,0.013
"sp|Q92945|FUBP2_HUMAN","1412a",1,8.7,26,0.023,"1412",4,0.495,0.2125,0.261666666666667,0.19,"Far upstream element-binding protein 2 ","KHSRP",0.378333333333333,0.20125,0.116666666666667,0.01125
"sp|Q92973-2|TNPO1_HUMAN","1413a",1,10,37,0.035,"1413",8,0.797142857142857,0.437142857142857,0.532,0.234,"Isoform 2 of Transportin-1 ","TNPO1",0.664571428571429,0.335571428571429,0.132571428571429,0.101571428571429
"sp|Q92974-2|ARHG2_HUMAN","1414a",1,3.1,10,0.011,"1414",3,0.486666666666667,0.2,0.565,0.305,"Isoform 2 of Rho guanine nucleotide exchange factor 2 ","ARHGEF2",0.525833333333333,0.2525,0.0391666666666667,0.0525
"sp|Q93008-1|USP9X_HUMAN","279",1,3.5,21,0.015,"279",3,0.91,0.77,1.31,0.25,"Isoform 2 of Probable ubiquitin carboxyl-terminal hydrolase FAF-X ","USP9X",1.11,0.51,0.2,0.26
"sp|Q93009-3|UBP7_HUMAN","740e",1,4,9,0.008,"740",3,0.315,0.15,0.91,0.79,"Isoform 3 of Ubiquitin carboxyl-terminal hydrolase 7 ","USP7",0.6125,0.47,0.2975,0.32
"sp|Q93033|IGSF2_HUMAN","2924",0.5595,0.8,7,0.005,"2924",1,0.53,0.36,0.33,0.05,"Immunoglobulin superfamily member 2 ","CD101",0.43,0.205,0.1,0.155
"sp|Q95604|1C17_HUMAN","571g",0.0209,0,22,0,"571",4,1.3025,0.675,0.945,0.615,"HLA class I histocompatibility antigen; Cw-17 alpha chain ","HLA-C",1.12375,0.645,0.17875,0.03
"sp|Q969E2-2|SCAM4_HUMAN","280",1,9.7,12,0.013,"280",1,1.04,0.895,0.84,0.75,"Isoform 2 of Secretory carrier-associated membrane protein 4 ","SCAMP4",0.94,0.8225,0.1,0.0725
"sp|Q969H8|CS010_HUMAN","1415a",1,20.2,37,0.04,"1415",3,0.1975,0.0675,0.45,0.2,"UPF0556 protein C19orf10 ","C19orf10",0.32375,0.13375,0.12625,0.06625
"sp|Q969L2|MAL2_HUMAN","2027",0.9865,6.3,9,0.01,"2027",1,1.59666666666667,0.526666666666667,0.465,0.27,"Protein MAL2 ","MAL2",1.03083333333333,0.398333333333333,0.565833333333333,0.128333333333333
"sp|Q969P0-3|IGSF8_HUMAN","281",1,32.2,75,0.081,"281",6,1.28714285714286,1.07785714285714,1.495,0.931666666666667,"Isoform 3 of Immunoglobulin superfamily member 8 ","IGSF8",1.39107142857143,1.0047619047619,0.103928571428571,0.0730952380952381
"sp|Q969P6-2|TOP1M_HUMAN","673b",0.9999,11.9,30,0.017,"673",1,0.206,0.154,0.396,0.12,"Isoform 2 of DNA topoisomerase I; mitochondrial ","TOP1MT",0.301,0.137,0.095,0.017
"sp|Q969R5|LMBL2_HUMAN","1603c",0.9982,3.4,6,0.006,"1603",1,0.48,0.21,0.61,0.31,"Lethal(3)malignant brain tumor-like protein 2 ","L3MBTL2",0.545,0.26,0.065,0.05
"sp|Q969V3-2|NCLN_HUMAN","1416a",1,9.1,16,0.016,"1416",4,0.266666666666667,0.136666666666667,0.815,0.6225,"Isoform 2 of Nicalin ","NCLN",0.540833333333333,0.379583333333333,0.274166666666667,0.242916666666667
"sp|Q969X1|LFG3_HUMAN","282",1,14.2,8,0.009,"282",2,0.73,0.38,1.34,0.83,"Protein lifeguard 3 ","TMBIM1",1.035,0.605,0.305,0.225
"sp|Q969X5-2|ERGI1_HUMAN","283",1,20.2,20,0.022,"283",3,0.4925,0.3,0.75,0.333333333333333,"Isoform 2 of Endoplasmic reticulum-Golgi intermediate compartment protein 1 ","ERGIC1",0.62125,0.316666666666667,0.12875,0.0166666666666667
"sp|Q969X6-2|CIR1A_HUMAN","2194",0.9839,5.4,3,0.003,"2194",1,0.61,0.16,0.46,0.11,"Isoform 2 of Cirhin ","CIRH1A",0.535,0.135,0.075,0.025
"sp|Q96A23-2|CPNE4_HUMAN","1341d",0.7851,3.2,29,0.003,"1341",1,1.00166666666667,1.095,0.838333333333333,0.831666666666667,"Isoform 2 of Copine-4 ","CPNE4",0.92,0.963333333333333,0.0816666666666667,0.131666666666667
"sp|Q96A33-2|CCD47_HUMAN","1418a",1,7.9,14,0.014,"1418",4,0.376,0.148,0.453333333333333,0.286666666666667,"Isoform 2 of Coiled-coil domain-containing protein 47 ","CCDC47",0.414666666666667,0.217333333333333,0.0386666666666667,0.0693333333333333
"sp|Q96A65-2|EXOC4_HUMAN","1419a",1,8.2,8,0.007,"1419",1,0.38,0.13,1.83,1.39,"Isoform 2 of Exocyst complex component 4 ","EXOC4",1.105,0.76,0.725,0.63
"sp|Q96AA3|RFT1_HUMAN","2106",0.9853,4.6,5,0.006,"2106",1,0.27,0.26,0.68,0.2,"Protein RFT1 homolog ","RFT1",0.475,0.23,0.205,0.03
"sp|Q96AC1-2|FERM2_HUMAN","1420a",1,8.2,14,0.015,"1420",5,2.585,2.0825,0.955,0.7025,"Isoform 2 of Fermitin family homolog 2 ","FERMT2",1.77,1.3925,0.815,0.69
"sp|Q96AE4-2|FUBP1_HUMAN","1412c",0.9999,4.2,12,0.007,"1412",3,0.22,0.18,0.34,0.26,"Isoform 2 of Far upstream element-binding protein 1 ","FUBP1",0.28,0.22,0.06,0.04
"sp|Q96AG4|LRC59_HUMAN","284",1,25.7,48,0.052,"284",6,0.2575,0.12,0.288333333333333,0.255,"Leucine-rich repeat-containing protein 59 ","LRRC59",0.272916666666667,0.1875,0.0154166666666667,0.0675
"sp|Q96AP7|ESAM_HUMAN","1421a",1,9.5,7,0.007,"1421",2,1.12,1.14,0.645,0.555,"Endothelial cell-selective adhesion molecule ","ESAM",0.8825,0.8475,0.2375,0.2925
"sp|Q96AY3|FKB10_HUMAN","1423a",1,17,33,0.035,"1423",4,0.59,0.43,0.548,0.348,"Peptidyl-prolyl cis-trans isomerase FKBP10 ","FKBP10",0.569,0.389,0.021,0.041
"sp|Q96B49|TOM6_HUMAN","285",1,18.9,29,0.032,"285",1,0.716666666666667,0.496666666666667,0.22,0.4,"Mitochondrial import receptor subunit TOM6 homolog ","TOMM6",0.468333333333333,0.448333333333333,0.248333333333333,0.0483333333333333
"sp|Q96B97-2|SH3K1_HUMAN","1424a",1,9.4,6,0.007,"1424",4,1.72333333333333,1.36333333333333,2,0.63,"Isoform 2 of SH3 domain-containing kinase-binding protein 1 ","SH3KBP1",1.86166666666667,0.996666666666667,0.138333333333333,0.366666666666667
"sp|Q96BY6-3|DOC10_HUMAN","2682",0.8202,1,3,0.003,"2682",1,0.86,0.49,0.5,0.25,"Isoform 3 of Dedicator of cytokinesis protein 10 ","DOCK10",0.68,0.37,0.18,0.12
"sp|Q96C19|EFHD2_HUMAN","1425a",1,17.1,6,0.007,"1425",3,0.58,0.26,0.616666666666667,0.346666666666667,"EF-hand domain-containing protein D2 ","EFHD2",0.598333333333333,0.303333333333333,0.0183333333333334,0.0433333333333333
"sp|Q96C36|P5CR2_HUMAN","1426a",1,8.4,8,0.008,"1426",3,0.195,0.17,0.46,0.21,"Pyrroline-5-carboxylate reductase 2 ","PYCR2",0.3275,0.19,0.1325,0.02
"sp|Q96CS3|FAF2_HUMAN","1716",0.9999,6.7,15,0.013,"1716",1,0.326666666666667,0.463333333333333,0.46,0.27,"FAS-associated factor 2 ","FAF2",0.393333333333333,0.366666666666667,0.0666666666666667,0.0966666666666667
"sp|Q96CS7-2|PKHB2_HUMAN","1427a",1,11.8,6,0.007,"1427",2,1.02666666666667,0.63,1.14,0.91,"Isoform 2 of Pleckstrin homology domain-containing family B member 2 ","PLEKHB2",1.08333333333333,0.77,0.0566666666666666,0.14
"sp|Q96CW1-2|AP2M1_HUMAN","1428a",1,10.2,33,0.036,"1428",5,1.35111111111111,0.7,1.1175,0.64375,"Isoform 2 of AP-2 complex subunit mu ","AP2M1",1.23430555555556,0.671875,0.116805555555555,0.028125
"sp|Q96DV4|RM38_HUMAN","1430a",1,15.5,12,0.013,"1430",5,0.445,0.2475,0.555,0.29,"39S ribosomal protein L38; mitochondrial ","MRPL38",0.5,0.26875,0.055,0.02125
"sp|Q96DZ1-2|ERLEC_HUMAN","2332",0.9747,4.2,8,0.009,"2332",1,0.436666666666667,0.246666666666667,0.26,0.2,"Isoform 2 of Endoplasmic reticulum lectin 1 ","ERLEC1",0.348333333333333,0.223333333333333,0.0883333333333333,0.0233333333333333
"sp|Q96E11-2|RRFM_HUMAN","1431a",1,5.7,6,0.005,"1431",1,0.95,0.48,0.23,0.22,"Isoform 2 of Ribosome-recycling factor; mitochondrial ","MRRF",0.59,0.35,0.36,0.13
"sp|Q96E11-8|RRFM_HUMAN","1431b",0.0049,0,4,0,"1431",1,0.95,0.48,0.23,0.22,"Isoform 8 of Ribosome-recycling factor; mitochondrial ","MRRF",0.59,0.35,0.36,0.13
"sp|Q96E17|RAB3C_HUMAN","1045x",0.005,0,93,0,"1045",5,0.8,0.54625,0.94,0.543529411764706,"Ras-related protein Rab-3C ","RAB3C",0.87,0.544889705882353,0.07,0.00136029411764704
"sp|Q96E39|RMXL1_HUMAN","855b",0.9994,11.8,34,0.017,"855",2,0.29,0.18,0.93,0.59,"RNA binding motif protein; X-linked-like-1 ","RBMXL1",0.61,0.385,0.32,0.205
"sp|Q96EQ8|RN125_HUMAN","1084b",0.0029,0,23,0,"1084",1,0.23,0.71,0.2,0.06,"E3 ubiquitin-protein ligase RNF125 ","RNF125",0.215,0.385,0.015,0.325
"sp|Q96ER9-2|CCD51_HUMAN","1432a",1,11.6,7,0.008,"1432",2,1.065,0.125,0.5,0.46,"Isoform 2 of Coiled-coil domain-containing protein 51 ","CCDC51",0.7825,0.2925,0.2825,0.1675
"sp|Q96EY1-2|DNJA3_HUMAN","1433a",1,5.3,10,0.011,"1433",2,0.345,0.195,0.13,0.06,"Isoform 2 of DnaJ homolog subfamily A member 3; mitochondrial ","DNAJA3",0.2375,0.1275,0.1075,0.0675
"sp|Q96EY5|MB12A_HUMAN","1434a",1,24.5,42,0.04,"1434",4,1.34,1.385,1.27,1.04333333333333,"Multivesicular body subunit 12A ","MVB12A",1.305,1.21416666666667,0.0349999999999999,0.170833333333333
"sp|Q96FJ2|DYL2_HUMAN","1061b",1,33.7,48,0.037,"1061",4,1.41181818181818,0.788181818181818,1.19153846153846,0.726923076923077,"Dynein light chain 2; cytoplasmic ","DYNLL2",1.30167832167832,0.757552447552448,0.11013986013986,0.0306293706293707
"sp|Q96FN4|CPNE2_HUMAN","1341c",0.9997,3.1,36,0.018,"1341",2,0.981111111111111,0.933333333333333,0.937142857142857,0.991428571428571,"Copine-2 ","CPNE2",0.959126984126984,0.962380952380952,0.021984126984127,0.029047619047619
"sp|Q96FW1|OTUB1_HUMAN","1436a",1,19.1,18,0.018,"1436",4,0.82,0.434,1.0725,0.425,"Ubiquitin thioesterase OTUB1 ","OTUB1",0.94625,0.4295,0.12625,0.0045
