"","Description","Gene_Name","Probability","svm","svm.scores","Log2_Ratio_130.129","Log2_Ratio_131.129","Ratio_130.129","SD_130.129","Ratio_131.129","SD_131.129","Unique_Peptides","Protein_Group","markers","Coverage"
"sp|Q99714-2|HCD2_HUMAN","Isoform 2 of 3-hydroxyacyl-CoA dehydrogenase type-2 ","HSD17B10",1,"Non-Exosome",0.782378883745573,-0.318325858207167,-1.50021787985269,0.802,0.108,0.3535,0.0115,5,1472,"unknown",29.8
"sp|Q99720-3|SGMR1_HUMAN","Isoform 3 of Sigma non-opioid intracellular receptor 1 ","SIGMAR1",1,"Non-Exosome",0.785113365302671,-0.583160258087171,-1.26015189730067,0.6675,0.0775,0.4175,0.0175,2,1473,"unknown",11.5
"sp|Q99729-2|ROAA_HUMAN","Isoform 2 of Heterogeneous nuclear ribonucleoprotein A/B ","HNRNPAB",1,"Non-Exosome",0.947466326262135,-1.46893050727405,-2.0439433475876,0.36125,0.00374999999999998,0.2425,0.0325,2,1196,"unknown",13.6
"sp|Q99733-2|NP1L4_HUMAN","Isoform 2 of Nucleosome assembly protein 1-like 4 ","NAP1L4",0.9971,"Non-Exosome",0.951411449643069,-1.02058433215609,-2.55993370622964,0.492916666666667,0.0695833333333333,0.169583333333333,0.0229166666666667,2,979,"unknown",11.5
"sp|Q99747|SNAG_HUMAN","Gamma-soluble NSF attachment protein ","NAPG",1,"Exosome",0.574133163639771,-0.0144995696951151,-0.2688167584278,0.99,0.66,0.83,0.54,2,299,"unknown",10.9
"sp|Q99798|ACON_HUMAN","Aconitate hydratase; mitochondrial ","ACO2",1,"Non-Exosome",0.861545232991699,-0.953082158605049,-1.42764925390204,0.516527777777778,0.140972222222222,0.371736111111111,0.0104861111111111,7,300,"unknown",17.2
"sp|Q99808|S29A1_HUMAN","Equilibrative nucleoside transporter 1 ","SLC29A1",1,"Exosome",0.87604947293493,0.757876659747896,0.578858225769265,1.691,0.581,1.49366666666667,0.780333333333333,3,302,"unknown",6.6
"sp|Q99816|TS101_HUMAN","Tumor susceptibility gene 101 protein ","TSG101",1,"Exosome",1,1.63979624713756,1.20197596172238,3.11621818181818,0.712581818181818,2.30054545454545,0.0314545454545456,10,1474,"Exosome",29.7
"sp|Q99829|CPNE1_HUMAN","Copine-1 ","CPNE1",1,"Non-Exosome",0.678588180320302,0.0073663862182523,-1.29681490512009,1.00511904761905,0.206547619047619,0.40702380952381,0.0113095238095238,4,1475,"unknown",7.7
"sp|Q99832-3|TCPH_HUMAN","Isoform 3 of T-complex protein 1 subunit eta ","CCT7",1,"Non-Exosome",0.801168203332536,-0.665912653088825,-1.27624202107719,0.630289855072464,0.0636231884057971,0.412869565217391,0.0611304347826087,13,1476,"unknown",30.5
"sp|Q99848|EBP2_HUMAN","Probable rRNA-processing protein EBP2 ","EBNA1BP2",1,"Non-Exosome",0.979906973905561,-1.67807190511264,-2.86249647625006,0.3125,0.1375,0.1375,0.0125,2,303,"unknown",6.9
"sp|Q99873-2|ANM1_HUMAN","Isoform 2 of Protein arginine N-methyltransferase 1 ","PRMT1",1,"Non-Exosome",0.914042563030007,-0.952694285221642,-1.96203214980098,0.516666666666667,0.138333333333333,0.256666666666667,0.0516666666666667,4,1477,"unknown",12.9
"sp|Q99959-2|PKP2_HUMAN","Isoform 1 of Plakophilin-2 ","PKP2",1,"Exosome",0.680488643340406,0.560714954474479,-0.383776751075808,1.475,0.135,0.766428571428571,0.0764285714285715,4,304,"unknown",5.9
"sp|Q99961|SH3G1_HUMAN","Endophilin-A2 ","SH3GL1",1,"Exosome",0.52216685771433,0.178661531600772,-0.655550212819904,1.13183333333333,0.0801666666666667,0.634833333333333,0.0531666666666666,6,1478,"unknown",22.6
"sp|Q9BPW8|NIPS1_HUMAN","Protein NipSnap homolog 1 ","NIPSNAP1",1,"Non-Exosome",0.960694075056971,-1.50601115932634,-2.31293931166011,0.352083333333333,0.0345833333333333,0.20125,0.03125,2,1479,"unknown",8.6
"sp|Q9BQ39|DDX50_HUMAN","ATP-dependent RNA helicase DDX50 ","DDX50",1,"Non-Exosome",0.903931847866036,-1.12029423371771,-1.67807190511264,0.46,0.1,0.3125,0.0775,3,796,"unknown",6.6
"sp|Q9BQ52-4|RNZ2_HUMAN","Isoform 4 of Zinc phosphodiesterase ELAC protein 2 ","ELAC2",1,"Non-Exosome",0.877825823799932,-0.779670045120444,-1.73696559416621,0.5825,0.0875,0.3,0,2,1369,"unknown",2.4
"sp|Q9BQ67|GRWD1_HUMAN","Glutamate-rich WD repeat-containing protein 1 ","GRWD1",1,"Non-Exosome",0.938668110199195,-1.23446525363702,-2.05889368905357,0.425,0.125,0.24,0.06,2,1480,"unknown",6.1
"sp|Q9BQA1|MEP50_HUMAN","Methylosome protein 50 ","WDR77",1,"Non-Exosome",0.697468241622972,-0.468431391185038,-0.92275700106754,0.72275,0.0847499999999999,0.5275,0.0925,2,1481,"unknown",12.6
"sp|Q9BQE3|TBA1C_HUMAN","Tubulin alpha-1C chain ","TUBA1C",1,"Non-Exosome",0.965700981179824,-1.55691014144523,-2.4077682117357,0.339878229202231,0.0273494935700467,0.18844713781723,0.0155758506885171,20,1482,"unknown",47.7
"sp|Q9BQG0-2|MBB1A_HUMAN","Isoform 2 of Myb-binding protein 1A ","MYBBP1A",1,"Non-Exosome",0.933045632395484,-0.926669396796478,-2.26138655295231,0.526071428571429,0.0510714285714286,0.208571428571429,0.0385714285714286,6,1483,"unknown",8.5
"sp|Q9BQT8-2|ODC_HUMAN","Isoform 2 of Mitochondrial 2-oxodicarboxylate carrier ","SLC25A21",0.9865,"Non-Exosome",0.992054421284624,-2.02914634565952,-3.55639334852439,0.245,0.005,0.085,0.005,1,2039,"unknown",4
"sp|Q9BR76|COR1B_HUMAN","Coronin-1B ","CORO1B",1,"Exosome",0.653550608460267,0.663724126152674,-0.599462070416271,1.58416666666667,0.340833333333333,0.66,0.16,2,305,"unknown",4.1
"sp|Q9BRA2|TXD17_HUMAN","Thioredoxin domain-containing protein 17 ","TXNDC17",1,"Exosome",0.546462730176597,0.57853623156172,-0.948047920365279,1.49333333333333,0.506666666666667,0.518333333333333,0.105,2,1484,"unknown",18.7
"sp|Q9BRD0-2|BUD13_HUMAN","Isoform 2 of BUD13 homolog ","BUD13",0.9826,"Non-Exosome",0.920706138229361,-1.3040061868901,-1.71311885221184,0.405,0.065,0.305,0.005,1,2230,"unknown",1.9
"sp|Q9BRG1|VPS25_HUMAN","Vacuolar protein-sorting-associated protein 25 ","VPS25",1,"Exosome",0.796115154229118,0.388189537156084,0.364572432295856,1.30875,0.66125,1.2875,0.8025,3,1485,"unknown",30.6
"sp|Q9BS26|ERP44_HUMAN","Endoplasmic reticulum resident protein 44 ","ERP44",1,"Non-Exosome",0.773660214303131,-0.375821102882564,-1.39512356886127,0.770666666666667,0.119333333333333,0.380212121212121,0.128878787878788,8,1487,"unknown",24.1
"sp|Q9BSF4|CS052_HUMAN","Uncharacterized protein C19orf52 ","C19orf52",0.9852,"Non-Exosome",0.888024868005725,-1.21759143507263,-1.41503749927884,0.43,0.17,0.375,0.165,1,2152,"unknown",3.5
"sp|Q9BSH4|TACO1_HUMAN","Translational activator of cytochrome c oxidase 1 ","TACO1",0.9865,"Non-Exosome",0.948694493108547,-1.41503749927884,-2.12029423371771,0.375,0.065,0.23,0.03,1,2040,"unknown",3
"sp|Q9BSJ8-2|ESYT1_HUMAN","Isoform 2 of Extended synaptotagmin-1 ","ESYT1",1,"Non-Exosome",0.942477349545957,-0.898542014318058,-2.50050942174332,0.536428571428571,0.0364285714285714,0.176714285714286,0.00971428571428572,9,1488,"unknown",9.2
"sp|Q9BT22|ALG1_HUMAN","Chitobiosyldiphosphodolichol beta-mannosyltransferase ","ALG1",1,"Non-Exosome",0.99135649051849,-1.74903842646678,-3.73696559416621,0.2975,0.0975,0.075,0.065,2,1489,"unknown",13.8
"sp|Q9BT78|CSN4_HUMAN","COP9 signalosome complex subunit 4 ","COPS4",1,"Non-Exosome",0.513660031343189,0.0772429989324604,-0.695488958190047,1.055,0.385,0.6175,0.1875,3,1490,"unknown",7.1
"sp|Q9BTT0-3|AN32E_HUMAN","Isoform 3 of Acidic leucine-rich nuclear phosphoprotein 32 family member E ","ANP32E",1,"Non-Exosome",0.97756899362316,-1.41503749927884,-3,0.375,0.205,0.125,0.045,2,1491,"unknown",21.9
"sp|Q9BTV4|TMM43_HUMAN","Transmembrane protein 43 ","TMEM43",1,"Non-Exosome",0.809174154081588,-0.665775791837756,-1.32634870035361,0.63034965034965,0.185804195804196,0.398776223776224,0.109685314685315,8,308,"unknown",28
"sp|Q9BUF5|TBB6_HUMAN","Tubulin beta-6 chain ","TUBB6",1,"Non-Exosome",0.922186463252705,-1.00986552780084,-2.0161280861965,0.496592532467532,0.0382288961038961,0.247220779220779,0.0115064935064935,13,1070,"unknown",33.9
"sp|Q9BUJ2-2|HNRL1_HUMAN","Isoform 2 of Heterogeneous nuclear ribonucleoprotein U-like protein 1 ","HNRNPUL1",1,"Non-Exosome",0.667284164671444,-0.446639496664673,-0.823677227359537,0.73375,0.39625,0.565,0.31,4,1492,"unknown",7.5
"sp|Q9BUN8-2|DERL1_HUMAN","Isoform 2 of Derlin-1 ","DERL1",1,"Non-Exosome",0.866304051959938,-0.777607578663553,-1.6363616532278,0.583333333333333,0.336666666666667,0.321666666666667,0.108333333333333,1,1493,"unknown",11.9
"sp|Q9BUQ8|DDX23_HUMAN","Probable ATP-dependent RNA helicase DDX23 ","DDX23",1,"Non-Exosome",0.963802333510045,-1.46195854666634,-2.44222232860507,0.363,0.027,0.184,0.00600000000000001,2,1494,"unknown",8.7
"sp|Q9BV40|VAMP8_HUMAN","Vesicle-associated membrane protein 8 ","VAMP8",1,"Non-Exosome",0.584287429425119,-0.280451458911204,-0.627047902088171,0.823333333333333,0.0266666666666666,0.6475,0.0425,2,1495,"unknown",31
"sp|Q9BVC6|TM109_HUMAN","Transmembrane protein 109 ","TMEM109",1,"Non-Exosome",0.971677931232222,-1.48165855035702,-2.68381374110084,0.358076923076923,0.0780769230769231,0.155629370629371,0.0125524475524476,2,309,"unknown",13.2
"sp|Q9BVG4|PBDC1_HUMAN","Protein PBDC1 ","PBDC1",1,"Non-Exosome",0.941640917706049,-1.44418384493836,-1.95735566259151,0.3675,0.0025,0.2575,0.0625,2,1497,"unknown",15.5
"sp|Q9BVG9|PTSS2_HUMAN","Phosphatidylserine synthase 2 ","PTDSS2",0.8931,"Non-Exosome",0.972804920269995,-1.78587519464715,-2.43440282414578,0.29,0.07,0.185,0.095,1,2598,"unknown",1.6
"sp|Q9BVK2-2|ALG8_HUMAN","Isoform 2 of Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1;3-glucosyltransferase ","ALG8",1,"Non-Exosome",0.994383953637227,-1.8756718649978,-4.12029423371771,0.2725,0.0325,0.0575,0.0175,2,310,"unknown",19.5
"sp|Q9BVK6|TMED9_HUMAN","Transmembrane emp24 domain-containing protein 9 ","TMED9",1,"Non-Exosome",0.955419266615178,-1.13184005412534,-2.54231816331266,0.456333333333333,0.0503333333333333,0.171666666666667,0.0583333333333333,2,311,"unknown",11.5
"sp|Q9BVP2-2|GNL3_HUMAN","Isoform 2 of Guanine nucleotide-binding protein-like 3 ","GNL3",1,"Non-Exosome",0.946251484660723,-1.57060720774408,-1.92321290091045,0.336666666666667,0.0833333333333333,0.263666666666667,0.0703333333333333,6,312,"unknown",12.1
"sp|Q9BW27|NUP85_HUMAN","Nuclear pore complex protein Nup85 ","NUP85",1,"Non-Exosome",0.92847840329045,-0.939952616330061,-2.17625063969173,0.52125,0.10375,0.22125,0.08875,5,1498,"unknown",13
"sp|Q9BWM7|SFXN3_HUMAN","Sideroflexin-3 ","SFXN3",1,"Non-Exosome",0.906592918127961,-0.809701208373405,-2.0086822430998,0.5705,0.0335,0.2485,0.0385,7,1499,"unknown",29.5
"sp|Q9BWS9-2|CHID1_HUMAN","Isoform 2 of Chitinase domain-containing protein 1 ","CHID1",1,"Non-Exosome",0.968140292748216,-1.61043318823727,-2.43440282414578,0.3275,0.0375,0.185,0.075,2,1500,"unknown",4.1
"sp|Q9BWT7|CAR10_HUMAN","Caspase recruitment domain-containing protein 10 ","CARD10",1,"Exosome",0.971048750657647,1.77399632511117,1.12928301694497,3.42,0.545,2.1875,0.2025,2,314,"unknown",4.4
"sp|Q9BX68|HINT2_HUMAN","Histidine triad nucleotide-binding protein 2; mitochondrial ","HINT2",0.9865,"Non-Exosome",0.977237758729047,-2.10469737866669,-2.32192809488736,0.2325,0.0325,0.2,0.04,1,2042,"unknown",9.2
"sp|Q9BXJ4-2|C1QT3_HUMAN","Isoform 2 of Complement C1q tumor necrosis factor-related protein 3 ","C1QTNF3",0.9619,"Exosome",0.538462913082315,0.485426827170242,-0.888968687611256,1.4,0.18,0.54,0.33,1,2411,"unknown",3.5
"sp|Q9BXJ9|NAA15_HUMAN","N-alpha-acetyltransferase 15; NatA auxiliary subunit ","NAA15",1,"Non-Exosome",0.870520954286255,-0.819427754358178,-1.63262893435147,0.566666666666667,0.0233333333333333,0.3225,0.0475,8,1501,"unknown",7.5
"sp|Q9BXP5-2|SRRT_HUMAN","Isoform 2 of Serrate RNA effector molecule homolog ","SRRT",1,"Non-Exosome",0.975875919576107,-1.76938707185859,-2.57776699931695,0.293333333333333,0.0133333333333333,0.1675,0.0175,3,1502,"unknown",8.6
"sp|Q9BXS5-2|AP1M1_HUMAN","Isoform 2 of AP-1 complex subunit mu-1 ","AP1M1",1,"Non-Exosome",0.921365908361697,-0.943416471633633,-2.06894735371749,0.52,0.08,0.238333333333333,0.00166666666666666,3,1503,"unknown",8
"sp|Q9BXT2|CCG6_HUMAN","Voltage-dependent calcium channel gamma-6 subunit ","CACNG6",0.9724,"Non-Exosome",0.981248575007663,-1.85725982788392,-2.76447715773477,0.276,0.00599999999999998,0.147166666666667,0.0111666666666667,1,2309,"unknown",2.7
"sp|Q9BXW7-2|CECR5_HUMAN","Isoform 1 of Cat eye syndrome critical region protein 5 ","CECR5",1,"Non-Exosome",0.941388241236716,-1.42468766931256,-1.97143084780323,0.3725,0.1225,0.255,0.015,3,1504,"unknown",3.8
"sp|Q9BY44|EIF2A_HUMAN","Eukaryotic translation initiation factor 2A ","EIF2A",1,"Non-Exosome",0.933388019966451,-1.5318511642616,-1.68578687024064,0.345833333333333,0.0491666666666667,0.310833333333333,0.0358333333333333,3,1505,"unknown",6.4
"sp|Q9BYD1|RM13_HUMAN","39S ribosomal protein L13; mitochondrial ","MRPL13",0.9432,"Non-Exosome",0.970754720584096,-1.62148837674627,-2.51457317282976,0.325,0.025,0.175,0.025,1,2472,"unknown",4.8
"sp|Q9BYD3-2|RM04_HUMAN","Isoform 2 of 39S ribosomal protein L4; mitochondrial ","MRPL4",0.9021,"Non-Exosome",0.83892849292849,-0.701341684435485,-1.49410907027004,0.615,0.225,0.355,0.165,1,2581,"unknown",12.6
"sp|Q9BYD6|RM01_HUMAN","39S ribosomal protein L1; mitochondrial ","MRPL1",1,"Non-Exosome",0.90506360168911,-0.92846613016766,-1.8756718649978,0.525416666666667,0.347916666666667,0.2725,0.1175,4,850,"unknown",16.9
"sp|Q9BYG3|MK67I_HUMAN","MKI67 FHA domain-interacting nucleolar phosphoprotein ","NIFK",1,"Non-Exosome",0.960779945744033,-1.12029423371771,-2.68965987938785,0.46,0.22,0.155,0.135,2,1507,"unknown",15.2
"sp|Q9BYX7|ACTBM_HUMAN","Putative beta-actin-like protein 3 ","POTEKP",0.0695,"Non-Exosome",0.817775242376895,-0.377469013915344,-1.66075271478133,0.769786879169755,0.023734247590808,0.316274091919941,0.0324583024462565,10,995,"unknown",0
"sp|Q9BZE1|RM37_HUMAN","39S ribosomal protein L37; mitochondrial ","MRPL37",1,"Non-Exosome",0.838264558781185,-0.494109070270043,-1.68965987938785,0.71,0.115,0.31,0.145,3,1508,"unknown",9.7
"sp|Q9BZE4|NOG1_HUMAN","Nucleolar GTP-binding protein 1 ","GTPBP4",1,"Non-Exosome",0.940370589366562,-1.3531790288718,-1.97547768086593,0.391428571428571,0.05,0.254285714285714,0.0542857142857143,6,1509,"unknown",9.9
"sp|Q9BZF1-2|OSBL8_HUMAN","Isoform 2 of Oxysterol-binding protein-related protein 8 ","OSBPL8",1,"Non-Exosome",0.843064755289632,-1.39592867633114,-0.862496476250065,0.38,0.18,0.55,0.11,2,1510,"unknown",3.3
"sp|Q9BZG1|RAB34_HUMAN","Ras-related protein Rab-34 ","RAB34",1,"Non-Exosome",0.597439822792379,-0.116915914888239,-0.837865805191343,0.922156862745098,0.0954901960784313,0.559470588235294,0.0134705882352941,8,1045,"unknown",20.1
"sp|Q9BZJ0-2|CRNL1_HUMAN","Isoform 2 of Crooked neck-like protein 1 ","CRNKL1",1,"Non-Exosome",0.950056506892572,-1.57060720774408,-2,0.336666666666667,0.106666666666667,0.25,0.04,2,315,"unknown",4.8
"sp|Q9BZX2|UCK2_HUMAN","Uridine-cytidine kinase 2 ","UCK2",1,"Non-Exosome",0.881553966790732,-0.888968687611256,-1.66657626627481,0.54,0.05,0.315,0.005,2,1512,"unknown",8.4
"sp|Q9C0B5-2|ZDHC5_HUMAN","Isoform 2 of Palmitoyltransferase ZDHHC5 ","ZDHHC5",1,"Non-Exosome",0.851374274448563,-0.277533975528909,-2,0.825,0.345,0.25,0.1,1,316,"unknown",12
"sp|Q9GZM7-3|TINAL_HUMAN","Isoform 3 of Tubulointerstitial nephritis antigen-like ","TINAGL1",1,"Exosome",0.745038994593001,0.805063110549613,-0.315786830675694,1.74722222222222,0.192777777777778,0.803412698412698,0.142301587301587,3,1513,"unknown",10.1
"sp|Q9GZT3-2|SLIRP_HUMAN","Isoform 2 of SRA stem-loop-interacting RNA-binding protein; mitochondrial ","SLIRP",1,"Non-Exosome",0.989267402163365,-2.86249647625006,-2.43440282414578,0.1375,0.0225,0.185,0.065,2,1514,"unknown",40.6
"sp|Q9GZY8-2|MFF_HUMAN","Isoform 2 of Mitochondrial fission factor ","MFF",0.9865,"Non-Exosome",0.982398903125687,-1.35845397091248,-3.32192809488736,0.39,0.09,0.1,0.02,1,2044,"unknown",5
"sp|Q9GZZ9-2|UBA5_HUMAN","Isoform 2 of Ubiquitin-like modifier-activating enzyme 5 ","UBA5",0.9852,"Non-Exosome",0.986615392729205,-2.83650126771712,-2.21759143507263,0.14,0.03,0.215,0.015,1,2155,"unknown",10.1
"sp|Q9H074-2|PAIP1_HUMAN","Isoform 2 of Polyadenylate-binding protein-interacting protein 1 ","PAIP1",0.9708,"Non-Exosome",0.867821865354146,-0.483984852996335,-1.93419794160425,0.715,0.335,0.261666666666667,0.201666666666667,1,2364,"unknown",4.5
"sp|Q9H089|LSG1_HUMAN","Large subunit GTPase 1 homolog ","LSG1",0.967,"Non-Exosome",0.927496747002261,-0.719043686168944,-2.37706964907982,0.6075,0.4175,0.1925,0.0175,1,2395,"unknown",4.5
"sp|Q9H0A0-2|NAT10_HUMAN","Isoform 2 of N-acetyltransferase 10 ","NAT10",1,"Non-Exosome",0.953744214713593,-1.24867911285672,-2.38961490239894,0.420833333333333,0.0341666666666666,0.190833333333333,0.00416666666666665,5,1515,"unknown",4.3
"sp|Q9H0B6|KLC2_HUMAN","Kinesin light chain 2 ","KLC2",1,"Non-Exosome",0.956055474282215,-1.18989970120358,-2.50089823593268,0.438333333333333,0.0116666666666667,0.176666666666667,0.0733333333333333,3,1516,"unknown",6.3
"sp|Q9H0D6|XRN2_HUMAN","5'-3' exoribonuclease 2 ","XRN2",1,"Non-Exosome",0.978026523794406,-1.31592935426592,-3.12029423371771,0.401666666666667,0.045,0.115,0.0316666666666667,4,1517,"unknown",3.8
"sp|Q9H0H5|RGAP1_HUMAN","Rac GTPase-activating protein 1 ","RACGAP1",1,"Non-Exosome",0.655379837847521,-0.158697746019059,-1.04642433709135,0.895833333333333,0.0175000000000001,0.484166666666667,0.0108333333333334,9,1518,"unknown",15.2
"sp|Q9H0U4|RAB1B_HUMAN","Ras-related protein Rab-1B ","RAB1B",1,"Non-Exosome",0.771124815352746,-0.533010421086435,-1.22932453163338,0.691111111111111,0.0511111111111111,0.426517094017094,0.0445940170940171,8,1045,"unknown",38.3
"sp|Q9H223|EHD4_HUMAN","EH domain-containing protein 4 ","EHD4",1,"Non-Exosome",0.654934069259829,0.0136607593997348,-1.21108232619907,1.00951388888889,0.138263888888889,0.431944444444444,0.0869444444444444,6,319,"unknown",18.7
"sp|Q9H267|VP33B_HUMAN","Vacuolar protein sorting-associated protein 33B ","VPS33B",1,"Non-Exosome",0.963805760544395,-0.77349147019132,-3.12029423371771,0.585,0.145,0.115,0.015,2,320,"unknown",4.8
"sp|Q9H2G2-2|SLK_HUMAN","Isoform 2 of STE20-like serine/threonine-protein kinase ","SLK",0.9987,"Non-Exosome",0.887431298150005,-0.936497057693842,-1.67807190511264,0.5225,0.00750000000000001,0.3125,0.0175,2,1813,"unknown",1.8
"sp|Q9H2H9|S38A1_HUMAN","Sodium-coupled neutral amino acid transporter 1 ","SLC38A1",1,"Non-Exosome",0.582823268829449,-0.220109960659953,-0.67922652305413,0.8585,0.0235,0.6245,0.0705,2,321,"unknown",4.9
"sp|Q9H2M9|RBGPR_HUMAN","Rab3 GTPase-activating protein non-catalytic subunit ","RAB3GAP2",0.9982,"Non-Exosome",0.945045459956584,-1.52491511705122,-1.94341647163363,0.3475,0.0575,0.26,0.06,3,838,"unknown",1.3
"sp|Q9H2U2-2|IPYR2_HUMAN","Isoform 2 of Inorganic pyrophosphatase 2; mitochondrial ","PPA2",1,"Non-Exosome",0.932586586004906,-1.08270465032464,-2.10248295760125,0.472142857142857,0.0421428571428572,0.232857142857143,0.0128571428571429,6,1231,"unknown",26.3
"sp|Q9H2U2-3|IPYR2_HUMAN","Isoform 3 of Inorganic pyrophosphatase 2; mitochondrial ","PPA2",0.0265,"Non-Exosome",0.943197645927483,-1.17353625499469,-2.24582511580157,0.443333333333333,0.0133333333333334,0.210833333333333,0.00916666666666667,5,1231,"unknown",0
"sp|Q9H330-2|TM245_HUMAN","Isoform 2 of Transmembrane protein 245 ","TMEM245",1,"Non-Exosome",0.977758404041686,-0.9503692322754,-3.47393118833241,0.5175,0.1825,0.09,0,2,1523,"unknown",4.7
"sp|Q9H361|PABP3_HUMAN","Polyadenylate-binding protein 3 ","PABPC3",0.0647,"Non-Exosome",0.873825054558289,-0.703542592628756,-1.77400534198336,0.6140625,0.0965625000000001,0.292395833333333,0.0717708333333333,9,680,"unknown",0
"sp|Q9H3G5|CPVL_HUMAN","Probable serine carboxypeptidase CPVL ","CPVL",0.9826,"Non-Exosome",0.895275296406472,-0.810966175609983,-1.8800905362648,0.57,0.02,0.271666666666667,0.0816666666666667,1,2231,"unknown",4.4
"sp|Q9H3K6|BOLA2_HUMAN","BolA-like protein 2 ","BOLA2",1,"Non-Exosome",0.726686406738099,-0.628905848308753,-0.906890595608519,0.646666666666667,0.0133333333333334,0.533333333333333,0.0466666666666667,2,1524,"unknown",18.6
"sp|Q9H3M7|TXNIP_HUMAN","Thioredoxin-interacting protein ","TXNIP",1,"Non-Exosome",0.821994865851454,-0.599462070416271,-1.47393118833241,0.66,0.06,0.36,0.29,2,1525,"unknown",5.6
"sp|Q9H3N1|TMX1_HUMAN","Thioredoxin-related transmembrane protein 1 ","TMX1",1,"Non-Exosome",0.954922247128734,-1.46768304066723,-2.20565840557665,0.3615625,0.0465625,0.216785714285714,0.0132142857142857,8,1526,"unknown",26.8
"sp|Q9H3U1-2|UN45A_HUMAN","Isoform 2 of Protein unc-45 homolog A ","UNC45A",1,"Non-Exosome",0.863224782492676,-0.62148837674627,-1.76121314041288,0.65,0.11,0.295,0.115,2,1527,"unknown",3.1
"sp|Q9H3Z4-2|DNJC5_HUMAN","Isoform 2 of DnaJ homolog subfamily C member 5 ","DNAJC5",1,"Non-Exosome",0.629584539992844,-0.386468347082073,-0.713118852211838,0.765,0.425,0.61,0.32,2,323,"unknown",18.6
"sp|Q9H444|CHM4B_HUMAN","Charged multivesicular body protein 4b ","CHMP4B",1,"Exosome",0.854969297045341,0.895498148207755,0.271018823988629,1.86025210084034,0.0526050420168068,1.20665966386555,0.0245168067226891,7,1528,"unknown",44.6
"sp|Q9H4B7|TBB1_HUMAN","Tubulin beta-1 chain ","TUBB1",0.9949,"Non-Exosome",0.930240174507916,-1.12963604511304,-2.01989437981621,0.457031007751938,0.0343643410852713,0.246576227390181,0.00564599483204135,5,1070,"unknown",12.6
"sp|Q9H4M9|EHD1_HUMAN","EH domain-containing protein 1 ","EHD1",1,"Non-Exosome",0.75909951829124,-0.377879904541948,-1.31368062408795,0.769567669172932,0.0788533834586466,0.402293233082707,0.0908646616541353,12,1531,"unknown",25.1
"sp|Q9H553-2|ALG2_HUMAN","Isoform 2 of Alpha-1;3/1;6-mannosyltransferase ALG2 ","ALG2",1,"Non-Exosome",0.86913811083469,-0.929610672108602,-1.51457317282976,0.525,0.255,0.35,0.03,2,325,"unknown",8.4
"sp|Q9H583|HEAT1_HUMAN","HEAT repeat-containing protein 1 ","HEATR1",1,"Non-Exosome",0.930855640893303,-0.855953630383293,-2.29512803554365,0.5525,0.18,0.20375,0.09875,6,1108,"unknown",3.5
"sp|Q9H5Q4|TFB2M_HUMAN","Dimethyladenosine transferase 2; mitochondrial ","TFB2M",1,"Non-Exosome",0.924877656137134,-1.47393118833241,-1.61043318823727,0.36,0.035,0.3275,0.0925,2,326,"unknown",9.1
"sp|Q9H5V8|CDCP1_HUMAN","CUB domain-containing protein 1 ","CDCP1",1,"Exosome",0.579950061259564,0.19692173382033,-0.450084446378045,1.14625,0.12625,0.732,0.00199999999999995,5,1532,"unknown",4.8
"sp|Q9H5Z1-2|DHX35_HUMAN","Isoform 2 of Probable ATP-dependent RNA helicase DHX35 ","DHX35",0.967,"Non-Exosome",0.731491176797358,-0.277533975528909,-1.2688167584278,0.825,0.655,0.415,0.135,1,2397,"unknown",1.3
"sp|Q9H6R4-2|NOL6_HUMAN","Isoform 2 of Nucleolar protein 6 ","NOL6",1,"Non-Exosome",0.986166167085764,-2.49410907027004,-2.49410907027004,0.1775,0.0625,0.1775,0.0425,2,1533,"unknown",2
"sp|Q9H6S3-3|ES8L2_HUMAN","Isoform 3 of Epidermal growth factor receptor kinase substrate 8-like protein 2 ","EPS8L2",1,"Non-Exosome",0.683128765330292,-0.176930034590504,-1.13870627083159,0.884583333333333,0.0279166666666667,0.454166666666667,0.280833333333333,6,1534,"unknown",9.1
"sp|Q9H7B2|RPF2_HUMAN","Ribosome production factor 2 homolog ","RPF2",1,"Non-Exosome",0.976229533753462,-1.78587519464715,-2.57776699931695,0.29,0,0.1675,0.0525,2,1536,"unknown",8.2
"sp|Q9H7D0|DOCK5_HUMAN","Dedicator of cytokinesis protein 5 ","DOCK5",1,"Non-Exosome",0.868680922826045,-1.200912693926,-1.25153876699596,0.435,0.025,0.42,0.16,1,1537,"unknown",1.8
"sp|Q9H7D7-2|WDR26_HUMAN","Isoform 2 of WD repeat-containing protein 26 ","WDR26",1,"Non-Exosome",0.54422887828169,0.0356239097307212,-0.77349147019132,1.025,0.435,0.585,0.305,2,1538,"unknown",2.9
"sp|Q9H845|ACAD9_HUMAN","Acyl-CoA dehydrogenase family member 9; mitochondrial ","ACAD9",1,"Non-Exosome",0.963156688585327,-1.2804514589112,-2.59946207041627,0.411666666666667,0.0583333333333333,0.165,0.055,2,1539,"unknown",4.3
"sp|Q9H853|TBA4B_HUMAN","Putative tubulin-like protein alpha-4B ","TUBA4B",0.0126,"Non-Exosome",0.948508341199978,-1.41155284069839,-2.11983308778414,0.375906862745098,0.0517401960784314,0.230073529411765,0.0275735294117647,4,1482,"unknown",0
